SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532927,ECLERX      ,B ,Q,730.05,733.90,721.00,725.60,721.00,730.75,40,179,130190.00,
523732,ECO BOARD IN,B ,Q,4.91,5.18,4.90,4.92,4.91,5.05,11,4095,20109.00,
526703,ECOPLAST LTD,B ,Q,31.10,32.00,31.10,32.00,32.00,31.55,3,3,94.00,
530643,ECORECO     ,B ,Q,25.50,25.50,25.50,25.50,25.50,26.05,1,100,2550.00,
532922,EDELWEISS   ,B ,Q,31.55,32.30,30.05,30.25,30.25,31.55,769,40762,1265021.00,
533055,EDSERV SOFT ,B ,Q,26.90,27.20,26.20,26.20,26.20,27.55,418,45118,1189932.00,
532696,EDUCOMP SOLN,B ,Q,197.10,200.00,193.10,194.05,194.05,199.15,3795,228215,44899462.00,
505200,EICHER MOTOR,A ,Q,2180.00,2206.95,2094.00,2116.35,2116.35,2165.40,597,3989,8607442.00,
523127,EIH ASSO.HOT,B ,Q,158.75,158.75,152.00,153.00,153.00,152.65,141,7003,1070089.00,
500840,EIH LTD.    ,A ,Q,84.65,85.40,84.10,84.30,84.30,85.10,227,12578,1065726.00,
523708,EIMCO ELECON,B ,Q,172.40,172.40,165.10,165.20,165.20,167.10,23,455,76798.00,
531144,EL FORGE LTD,B ,Q,7.89,7.89,7.35,7.35,7.35,7.65,19,3000,22053.00,
513452,ELANGO INDUS,T ,Q,5.23,5.23,5.23,5.23,5.23,4.99,1,125,653.00,
500123,ELANTAS     ,B ,Q,2191.00,2210.00,2155.00,2164.05,2164.05,2140.00,54,758,1646556.00,
523329,ELDECO HOUS.,T ,Q,208.70,208.70,205.05,205.05,205.05,203.50,2,51,10461.00,
524830,ELDER HEALTH,B ,Q,96.05,104.90,96.05,103.80,104.90,99.80,61,3704,379632.00,
532322,ELDER PHARMA,B ,Q,326.00,326.65,320.00,320.75,320.75,326.55,218,28765,9308478.00,
500128,ELEC.CASTING,B ,Q,20.55,21.20,20.50,20.90,20.85,20.90,229,40085,835889.00,
505700,ELECON ENG  ,B ,Q,59.70,60.30,58.50,58.75,58.75,59.50,756,56553,3373541.00,
533264,ELECTROSTEEL,B ,Q,6.20,6.55,6.17,6.18,6.22,6.18,115,44225,278312.00,
526608,ELECTROTHERM,B ,Q,61.20,63.80,61.15,61.65,61.50,63.40,84,1579,98273.00,
526473,ELEGANT FLOR,B ,Q,6.18,6.18,6.18,6.18,6.18,6.49,1,1,6.00,
526705,ELEGANT MARB,B ,Q,34.50,34.50,34.50,34.50,34.50,34.55,1,100,3450.00,
522074,ELGI EQUIP  ,B ,Q,79.00,80.00,77.90,78.10,78.50,79.95,41,1711,134352.00,
517477,ELNET TECH. ,B ,Q,32.25,36.00,32.25,33.00,33.00,33.30,39,1046,34591.00,
504000,ELPRO INTER ,B ,Q,319.95,319.95,303.00,303.00,303.00,318.60,3,112,35732.00,
530835,ELTROL LTD. ,B ,Q,0.26,0.26,0.26,0.26,0.26,0.25,1,5800,1508.00,
533218,EMAMI INFRA ,B ,Q,22.05,22.05,20.40,20.85,21.25,20.80,56,3806,81481.00,
531162,EMAMI LTD.  ,A ,Q,428.00,436.00,425.50,427.35,427.35,428.50,331,4862,2099441.00,
533208,EMAMI PAPER ,B ,Q,30.00,31.05,29.60,29.60,29.60,31.15,13,1201,35759.00,
504008,EMCO LTD.   ,B ,Q,31.45,31.45,30.60,30.75,30.75,31.00,142,22195,687285.00,
530333,EMGEE CABLES,T ,Q,6.60,6.60,6.60,6.60,6.60,6.94,1,500,3300.00,
532737,EMKAY GLOB F,B ,Q,30.50,30.50,29.00,29.65,29.65,29.40,12,1213,35808.00,
533161,EMMBI POLY  ,B ,Q,13.65,14.49,13.50,14.00,14.00,13.78,89,2865,39231.00,
532920,EMPEE DIST  ,B ,Q,67.80,68.50,67.50,68.20,68.30,68.15,38,649,44240.00,
500132,EMPEE SUGARS,B ,Q,11.61,12.00,11.60,12.00,12.00,11.65,20,7220,86130.00,
509525,EMPIRE IND. ,B ,Q,685.00,706.85,676.00,676.85,676.85,687.00,49,781,533732.00,
531470,EMPORIS     ,T ,Q,23.30,23.30,22.75,23.20,22.75,22.85,32,116445,2683868.00,
504351,EMPOWER     ,T ,Q,0.50,0.50,0.46,0.48,0.50,0.48,39,157620,76371.00,
531750,ENCORE SOFT.,T ,Q,3.10,3.10,3.10,3.10,3.10,2.96,5,825,2557.00,
532219,ENERGY DEV. ,B ,Q,35.20,35.20,33.40,34.55,34.65,33.55,15,269,9091.00,
532178,ENGINRS.(I) ,A ,Q,256.45,257.00,249.95,255.10,255.10,258.30,652,19327,4908653.00,
526560,ENGLISH I.CL,B ,Q,39.60,40.50,39.60,39.65,39.80,39.60,26,3647,144598.00,
533477,ENKEI WHEEL ,T ,Q,50.05,52.00,50.05,51.75,52.00,50.60,3,200,10178.00,
512369,ENNORE COKE ,B ,Q,24.30,30.15,24.30,28.25,28.25,25.15,67,24720,713540.00,
531127,ENRICH IND. ,B ,Q,15.20,15.20,14.45,15.20,15.20,15.20,10,568,8632.00,
512135,ENSA STEEL  ,B ,Q,9.55,9.55,9.55,9.55,9.55,10.05,4,810,7735.00,
532700,ENT NETWORK ,B ,Q,223.90,225.55,220.75,223.10,224.85,223.80,57,786,175490.00,
532287,ENTEGRA LTD ,B ,Q,8.50,8.55,8.25,8.34,8.35,8.49,193,103647,867038.00,
526574,ENTERPR.INTE,B ,Q,5.80,5.80,5.80,5.80,5.80,6.10,3,55,319.00,
532658,EON ELECT   ,B ,Q,39.55,41.90,39.30,41.35,41.50,39.30,139,3276,134527.00,
523754,EPC INDUS.  ,B ,Q,122.00,124.95,120.65,120.70,123.90,121.00,6,301,36883.00,
530407,EPIC ENERGY ,B ,Q,16.00,16.00,13.95,14.10,14.65,15.00,56,22322,332497.00,
524374,EPIC ENZYMES,B ,Q,2.00,2.20,2.00,2.00,2.20,2.10,10,2137,4589.00,
531615,ERA FIN.(I) ,T ,Q,15.30,15.30,15.30,15.30,15.30,14.58,3,47,719.00,
530323,ERA INFRA   ,B ,Q,134.00,134.20,133.10,133.30,133.20,133.10,536,93767,12500909.00,
533261,EROS MEDIA  ,B ,Q,190.10,191.50,186.50,187.35,187.35,192.30,940,58890,11089567.00,
531502,ESAAR (I)LTD,T ,Q,18.41,18.41,18.41,18.41,18.41,17.54,4,1055,19422.00,
500133,ESAB INDIA  ,B ,Q,542.00,543.70,536.25,538.55,540.00,542.90,46,415,223704.00,
511716,ESCORT FINAN,B ,Q,5.15,5.50,5.15,5.48,5.48,5.20,9,1512,8229.00,
500495,ESCORTS LTD.,B ,Q,76.05,76.75,74.65,75.25,75.25,76.35,2604,316675,24016504.00,
514118,ESKAY K'N'IT,B ,Q,1.41,1.61,1.41,1.56,1.61,1.49,45,105704,158840.00,
532787,ESS DEE ALUM,B ,Q,165.60,165.95,159.80,161.70,162.45,166.15,249,18963,3092147.00,
500134,ESSAR OIL   ,A ,Q,52.90,54.20,52.50,52.95,52.95,53.25,4056,696454,37207438.00,
533149,ESSAR SECU  ,B ,Q,46.70,47.40,42.50,42.95,44.80,44.00,15,700,30824.00,
533704,ESSAR SHIP  ,B ,Q,25.00,28.30,25.00,27.05,27.05,27.75,95,3148,86737.00,
500630,ESSAR SHIP. ,B ,Q,86.70,90.00,86.10,88.90,88.90,86.85,504,197495,17239578.00,
500135,ESSEL PROP  ,B ,Q,27.30,27.95,27.30,27.60,27.60,27.90,118,16027,442048.00,
500136,ESTER INDUS.,B ,Q,20.85,22.40,20.35,21.35,21.25,20.60,449,40234,868183.00,
532823,EURO CERAMIC,T ,Q,10.67,10.67,10.67,10.67,10.67,11.23,5,751,8013.00,
526468,EURO LEDAR F,T ,Q,8.85,8.85,8.85,8.85,8.85,9.24,1,10,88.00,
533109,EURO MULTI  ,B ,Q,5.71,5.75,5.38,5.44,5.45,5.95,24,14928,83914.00,
521014,EUROTEX IND ,B ,Q,21.65,21.90,21.65,21.90,21.90,22.00,4,150,3260.00,
531508,EVEREADY (I),B ,Q,22.85,23.80,22.85,23.05,23.05,23.15,819,140772,3268444.00,
508906,EVEREST INDS,B ,Q,130.00,133.95,130.00,132.25,132.25,130.65,123,4559,598309.00,
532684,EVEREST KANT,B ,Q,32.65,33.20,32.00,32.25,32.25,32.65,1014,171274,5592888.00,
514358,EVERLON SYN.,B ,Q,10.90,10.90,10.90,10.90,10.90,10.39,1,200,2180.00,
532876,EVERONN     ,B ,Q,260.40,267.90,258.50,260.75,260.75,261.90,1878,55902,14719518.00,
532818,EVINIX      ,T ,Q,0.38,0.39,0.38,0.39,0.39,0.38,16,25923,10056.00,
532511,EXCEL CROP. ,B ,Q,120.90,122.75,118.00,119.50,119.50,119.60,14,251,29866.00,
500650,EXCEL INDUST,B ,Q,71.00,71.00,69.65,69.95,69.95,69.00,58,192,13410.00,
533090,EXCEL INFO  ,B ,Q,24.50,25.50,23.95,24.60,24.60,24.20,908,157725,3941105.00,
530337,EXELON INFRA,B ,Q,10.86,11.18,10.86,10.95,10.95,11.11,74,35456,388471.00,
500086,EXIDE IND.  ,A ,Q,139.50,140.50,136.50,137.00,137.00,140.95,1429,86413,11950773.00,
530571,EXPLICIT FIN,T ,Q,4.88,4.88,4.88,4.88,4.88,4.89,1,100,488.00,
526614,EXPO GAS    ,T ,Q,7.00,7.00,6.80,6.80,6.80,6.86,7,1481,10116.00,
532656,FACOR ALLOYS,B ,Q,4.05,4.14,4.03,4.08,4.09,4.16,83,35008,143310.00,
532657,FACOR STEELS,B ,Q,1.20,1.25,1.20,1.24,1.25,1.25,19,20205,25061.00,
511668,FACT ENTERP ,B ,Q,16.23,16.23,16.22,16.23,16.23,15.46,12,2014,32672.00,
505790,FAG BEARINGS,B ,Q,1620.00,1639.85,1591.00,1608.60,1639.85,1618.95,111,256,412074.00,
514474,FAIRDEAL FIL,T ,Q,14.50,14.50,14.45,14.45,14.45,15.05,3,294,4250.00,
520145,FAIRFIELD AT,B ,Q,158.00,178.00,153.60,171.10,175.70,156.50,3228,364205,61466518.00,
509527,FALCON TYRES,B ,Q,31.15,33.30,31.10,32.50,32.50,33.10,80,12176,398705.00,
590094,FARMAX IND  ,B ,Q,1.60,1.68,1.56,1.67,1.68,1.60,56,41204,68575.00,
532084,FAST TRACK E,B ,Q,1.26,1.32,1.26,1.32,1.32,1.32,4,981,1282.00,
530079,FAZE THREE L,B ,Q,15.30,15.30,13.50,13.85,14.70,15.25,51,17647,249117.00,
532666,FCS SOFTWARE,B ,Q,0.41,0.42,0.40,0.41,0.41,0.41,112,850680,351714.00,
531599,FDC LIMITED ,B ,Q,78.95,79.75,77.15,79.05,79.05,78.50,131,13823,1091411.00,
505744,FED MOG GOE ,B ,Q,270.90,271.00,257.05,261.40,261.00,265.70,156,9235,2416406.00,
500139,FEDDER.LLYOD,B ,Q,63.40,63.40,58.00,58.15,58.10,59.90,69,4580,267738.00,
500469,FEDERAL BANK,A ,Q,431.05,435.75,427.20,430.55,430.55,433.70,336,7230,3127606.00,
500141,FERRO ALLOYS,B ,Q,10.02,10.31,9.85,9.99,10.00,10.28,51,17670,177371.00,
590024,FERT CHE(PS ,B ,Q,32.00,32.15,30.25,30.50,30.50,31.65,105,3358,105024.00,
533896,FERVENTSL   ,B ,Q,29.00,29.00,29.00,29.00,29.00,27.00,1,50,1450.00,
500142,FGP LTD.    ,B ,Q,2.56,2.70,2.52,2.68,2.69,2.79,13,1077,2816.00,
507910,FIBERWB IN  ,B ,Q,5.57,6.15,5.57,6.15,6.15,5.86,6,2000,11720.00,
532768,FIEM INDS   ,B ,Q,143.00,144.25,140.30,142.00,142.00,141.20,14,73,10438.00,
532022,FILAT FASH  ,B ,Q,4.51,4.80,4.50,4.56,4.51,4.70,6,471,2134.00,
526227,FILATEX INDI,B ,Q,38.25,38.50,37.10,37.35,37.35,38.95,38,6772,256172.00,
531486,FILMCITY MED,B ,Q,0.22,0.23,0.22,0.22,0.22,0.22,4,19010,4232.00,
530863,FIN.EYES(I) ,B ,Q,31.00,31.50,31.00,31.50,31.50,31.65,3,231,7176.00,
531820,FINALYSIS CR,T ,Q,45.30,45.70,45.30,45.65,45.70,45.40,20,4286,194870.00,
526881,FINANC.TEC. ,A ,Q,696.55,756.00,693.45,747.10,747.10,706.45,14226,319993,234855254.00,
512219,FINAVENT    ,T ,Q,61.05,63.80,60.75,61.40,61.40,63.85,16,2707,170518.00,
517264,FINELINE CI ,B ,Q,9.50,9.50,9.50,9.50,9.50,9.50,1,60,570.00,
533333,FINEOTEX  CH,B ,Q,51.40,54.00,51.40,52.65,52.65,52.50,53,25683,1361241.00,
500144,FINOL. CABLE,B ,Q,32.40,32.90,31.90,32.10,32.10,31.70,259,29249,949054.00,
500940,FINOLEX IND.,B ,Q,50.15,50.40,49.85,50.30,50.30,49.95,57,7978,400534.00,
500145,FIRST LEASIN,B ,Q,59.00,59.50,58.65,59.20,59.20,58.60,24,2417,142616.00,
532996,FIRST WIN   ,B ,Q,13.55,13.55,13.51,13.51,13.51,14.20,11,2718,36736.00,
532379,FIRSTOBJ    ,B ,Q,24.80,26.45,24.80,25.00,25.00,25.55,16,706,17861.00,
532545,FKONCO      ,B ,Q,153.35,160.00,153.00,158.90,159.70,153.40,1309,94211,14936513.00,
523576,FLAWLESS DIA,B ,Q,0.59,0.59,0.57,0.58,0.58,0.59,12,21279,12392.00,
523672,FLEX FOODS  ,B ,Q,27.05,27.55,26.95,27.10,27.05,27.05,24,1962,53015.00,
533638,FLEXITUFF   ,B ,Q,253.50,254.00,248.20,249.70,249.50,250.90,373,32173,8057717.00,
522017,FLUIDOMAT   ,B ,Q,33.10,33.50,31.35,31.75,31.75,33.20,49,3534,114136.00,
503831,FOMENTO HOTE,T ,Q,68.50,68.50,68.50,68.50,68.50,65.25,1,100,6850.00,
507552,FOODS & INNS,B ,Q,230.00,230.00,230.00,230.00,230.00,230.00,1,5,1150.00,
502865,FORBES & CO ,B ,Q,450.60,470.00,450.60,466.80,466.80,454.95,62,1509,693757.00,
500033,FORCE MOTR  ,B ,Q,445.00,467.70,445.00,454.60,452.00,457.95,55,604,273950.00,
532843,FORTIS      ,A ,Q,99.75,101.30,98.40,98.70,98.70,100.35,692,73958,7351542.00,
523696,FORTIS MLR  ,B ,Q,28.20,28.40,28.00,28.00,28.00,28.40,3,205,5781.00,
530023,FORTUNE FIN.,B ,Q,81.50,81.50,81.50,81.50,81.50,78.00,1,1,81.00,
500150,FOSECO INDIA,B ,Q,699.00,709.00,695.00,700.45,700.95,710.00,117,2270,1592087.00,
513579,FOUNDRY FUEL,B ,Q,7.84,7.84,7.84,7.84,7.84,7.47,1,50,392.00,
532521,FOUR SOFT   ,B ,Q,8.74,8.80,8.48,8.49,8.49,8.60,8,690,5931.00,
532403,FOURTH GEN. ,B ,Q,0.49,0.49,0.49,0.49,0.49,0.45,8,20693,10139.00,
530077,FRESHTROP FR,B ,Q,12.11,15.10,12.11,14.70,14.70,14.80,24,1240,17841.00,
521167,FRONT BUSS  ,T ,Q,36.00,38.90,36.00,37.00,37.00,37.20,6,205,7434.00,
531225,FRONTIER INF,T ,Q,1.70,1.78,1.62,1.62,1.62,1.70,10,1316,2269.00,
522195,FRONTIER SPR,B ,Q,25.50,28.50,24.75,25.70,27.50,26.45,18,1089,28283.00,
532809,FSL         ,B ,Q,10.10,10.40,10.00,10.13,10.13,10.17,899,508475,5172359.00,
506803,FULFORD (I) ,B ,Q,653.00,670.00,646.10,653.60,653.60,665.70,108,1557,1023846.00,
534063,FUT SOL     ,B ,Q,42.80,45.00,37.75,37.75,37.75,41.90,64,7324,298906.00,
500720,FUTURA POLY.,B ,Q,2.79,3.00,2.73,2.97,2.99,2.73,34,6303,18277.00,
523113,FUTURA SEC. ,T ,Q,14.10,14.10,14.10,14.10,14.10,13.50,1,37,521.00,
532938,FUTURE CAP  ,B ,Q,123.85,127.70,122.10,122.70,122.70,125.60,1606,140461,17508994.00,
533400,FUTURE VENT ,B ,Q,8.95,9.10,8.95,9.04,9.02,9.11,79,71381,645070.00,
505250,G.G.DANDEKAR,B ,Q,77.80,78.90,77.30,78.20,78.20,78.25,27,920,71724.00,
507488,G.M.BREWERI ,B ,Q,70.00,71.65,70.00,70.35,70.25,70.90,111,1801,127149.00,
517564,G.R.CABLES  ,B ,Q,0.91,0.91,0.91,0.91,0.91,0.91,1,100,91.00,
513059,G.S.AUTO INT,B ,Q,16.95,17.00,16.00,16.45,16.50,16.95,14,3508,58059.00,
523277,G.V.FILMS   ,T ,Q,0.55,0.56,0.53,0.53,0.53,0.54,75,165016,90328.00,
505714,GABRIEL(I)  ,B ,Q,44.20,44.35,43.10,43.70,43.70,43.50,130,9617,423264.00,
524624,GAGAN GASES ,T ,Q,4.51,4.51,4.51,4.51,4.51,4.30,1,100,451.00,
531196,GAGAN POLYCO,T ,Q,11.60,11.60,11.60,11.60,11.60,11.05,3,300,3480.00,
532155,GAIL (I) LTD,A ,Q,356.00,360.30,350.00,354.55,354.55,356.55,2418,109153,38821250.00,
505711,GAJRA BEVEL ,T ,Q,4.40,4.40,4.40,4.40,4.40,4.27,1,25,110.00,
504697,GALADA TELE.,B ,Q,4.62,4.62,4.62,4.62,4.62,4.41,2,225,1039.00,
506186,GALAXY ENTER,B ,Q,12.39,13.11,11.70,12.02,11.70,12.21,31,4497,56048.00,
532726,GALLAN METAL,B ,Q,18.75,18.90,18.40,18.85,18.85,18.85,15,3728,69762.00,
533265,GALLISPAT   ,B ,Q,42.60,42.60,41.20,42.20,41.65,42.70,20,24598,1042086.00,
509550,GAMMON INDIA,B ,Q,50.00,50.35,49.00,49.10,49.10,50.70,434,38963,1934393.00,
532959,GAMMON INFRA,B ,Q,15.20,15.73,15.10,15.24,15.24,15.53,930,250661,3840978.00,
513108,GANDHI SP.TU,B ,Q,135.95,136.00,135.80,136.00,136.00,133.00,6,6,815.00,
530237,GANDHI.HOTEL,B ,Q,19.00,19.25,17.20,18.30,19.00,17.80,11,2658,48518.00,
500153,GANESH BENZO,T ,Q,8.00,8.82,8.00,8.81,8.82,8.40,13,1900,16444.00,
514167,GANESH ECOSP,B ,Q,52.10,52.70,51.30,52.00,52.00,53.05,22,1770,92176.00,
526367,GANESH HSG. ,B ,Q,107.95,107.95,103.10,104.90,104.90,107.85,39,1001,104587.00,
532643,GANESHFORGIN,T ,Q,3.26,3.26,3.26,3.26,3.26,3.43,2,182,593.00,
530945,GANGOTRI IRO,T ,Q,40.85,42.50,40.60,40.80,40.85,41.05,99,88887,3641096.00,
521176,GANGOTRI TEX,B ,Q,3.60,3.60,3.15,3.24,3.39,3.34,22,2400,7820.00,
500155,GARDEN SILK ,B ,Q,61.00,61.20,59.60,61.10,61.00,60.75,804,19093,1158223.00,
526727,GARNET CONST,T ,Q,10.90,10.90,10.90,10.90,10.90,11.47,6,155,1689.00,
512493,GARNET INTL ,B ,Q,95.00,95.00,95.00,95.00,95.00,91.50,2,2,190.00,
509563,GARWA.MARINE,B ,Q,10.13,10.14,10.13,10.14,10.14,9.66,2,251,2543.00,
500655,GARWARE POLY,B ,Q,126.00,129.50,125.75,126.40,126.40,127.60,181,13553,1719921.00,
509557,GARWARE WALL,B ,Q,48.75,49.70,48.50,48.75,49.30,49.25,24,1910,93637.00,
532622,GATEWAY DIST,B ,Q,153.00,153.00,149.40,150.00,149.65,151.60,139,1987,299587.00,
532345,GATI LTD.   ,B ,Q,31.25,31.85,31.00,31.40,31.40,31.55,518,78877,2473649.00,
524564,GAYATRI BIO ,T ,Q,4.23,4.23,4.23,4.23,4.23,4.45,2,161,681.00,
532767,GAYATRI PROJ,B ,Q,133.00,135.00,131.10,132.30,133.90,131.65,33,336,44531.00,
532183,GAYATRI SUGR,B ,Q,2.96,2.97,2.83,2.83,2.83,2.92,3,356,1044.00,
531601,GCV SERVICES,B ,Q,1.21,1.21,1.21,1.21,1.21,1.16,12,6503,7868.00,
504028,GEE LTD     ,B ,Q,31.65,31.65,30.00,30.25,30.00,30.00,5,507,15341.00,
532764,GEECEE      ,B ,Q,45.70,45.70,45.70,45.70,45.70,44.20,1,1,45.00,
530389,GEEFCEE FIN.,T ,Q,18.00,19.80,18.00,19.80,19.80,18.90,3,223,4374.00,
530743,GEI IND SYS ,B ,Q,134.00,135.80,125.00,125.90,125.90,132.25,293,11248,1465173.00,
532318,GEMINI COMMU,B ,Q,21.60,22.00,20.70,20.75,20.75,21.60,150,10849,230176.00,
531137,GEMSTONE INV,B ,Q,9.20,9.20,9.00,9.03,9.05,8.99,15,17110,154765.00,
506109,GENESYS INT.,B ,Q,145.10,160.75,145.10,155.30,155.55,149.55,252,3894,605990.00,
531739,GENNEX LAB  ,B ,Q,1.01,1.13,1.01,1.09,1.13,1.13,16,2500,2628.00,
530343,GENUS POWER ,B ,Q,11.00,11.00,10.33,10.80,11.00,10.75,143,16156,173839.00,
503699,GEOD LTD    ,B ,Q,49.80,49.80,48.50,48.75,48.75,49.60,386,48233,2364828.00,
532285,GEOJIT BNP  ,B ,Q,18.50,19.05,18.50,19.00,19.00,18.75,16,1286,24088.00,
532312,GEOMETRIC L ,B ,Q,71.05,72.80,68.00,69.25,69.25,72.05,901,60544,4271021.00,
531055,GFLFIN      ,T ,Q,23.45,23.45,23.45,23.45,23.45,22.35,1,1,23.00,
500171,GHCL LTD    ,B ,Q,34.40,34.40,33.55,33.90,33.90,33.95,81,7267,245930.00,
533048,GI ENGINERG ,B ,Q,8.53,8.90,8.52,8.73,8.52,8.96,10,1078,9195.00,
511676,GIC HOUSING ,B ,Q,88.90,91.65,88.75,90.15,90.15,90.35,441,30892,2790879.00,
532716,GILLA ARBUT ,B ,Q,70.45,72.00,68.80,69.70,69.70,68.75,189,1528,108127.00,
507815,GILLETTE (I),B ,Q,2475.00,2535.00,2462.00,2503.80,2503.80,2456.10,306,6074,15192604.00,
590025,GINNI FIL(PS,B ,Q,5.95,5.95,5.55,5.55,5.55,5.67,9,326,1845.00,
532715,GITANJALI GE,A ,Q,325.00,325.75,319.50,321.85,321.85,326.40,1823,469721,151476123.00,
531613,GIVO LTD.   ,B ,Q,2.45,2.59,2.29,2.32,2.32,2.52,57,5616,13589.00,
500660,GLAXOSMITH  ,A ,Q,2215.00,2222.00,2170.15,2183.25,2183.25,2213.75,121,1053,2320688.00,
500676,GLAXOSMITHKL,A ,Q,2660.00,2782.00,2660.00,2774.80,2774.80,2744.70,158,6945,19099234.00,
532296,GLENMARK PHA,A ,Q,309.00,309.80,301.00,308.10,308.00,309.15,223,9148,2815912.00,
513528,GLITTEK GRAN,B ,Q,1.64,1.64,1.42,1.43,1.51,1.57,23,6126,9385.00,
530263,GLOBAL CAP. ,T ,Q,10.87,10.87,10.00,10.86,10.87,10.36,233,472744,4988095.00,
531479,GLOBAL LAND ,T ,Q,16.90,16.90,16.90,16.90,16.90,17.20,1,10,169.00,
501848,GLOBAL OFFS ,B ,Q,71.30,71.30,69.05,69.50,69.50,69.75,37,281,19625.00,
530657,GLOBAL SEC. ,T ,Q,15.90,15.90,14.70,15.72,14.70,15.15,8,2200,34860.00,
532773,GLOBAL VECT ,B ,Q,14.70,15.00,14.20,14.30,14.30,14.05,42,4856,71099.00,
531904,GLOBUS CORP ,B ,Q,0.42,0.42,0.37,0.42,0.42,0.41,16,8102,3145.00,
533104,GLOBUS SPR  ,B ,Q,107.85,109.80,105.10,106.30,106.65,109.40,94,1005,107234.00,
532672,GLODYNE TECH,B ,Q,366.10,372.50,366.10,369.60,369.60,371.75,1269,121600,44960664.00,
532857,GLORY POLY  ,B ,Q,3.54,3.64,3.28,3.58,3.58,3.35,149,88437,314052.00,
590085,GLOSTER     ,B ,Q,350.00,405.00,342.10,370.30,370.30,345.00,52,647,235902.00,
531881,GMETCOAL    ,B ,Q,38.00,39.40,38.00,38.80,39.00,38.30,21,2953,114443.00,
505255,GMM PFAUDLER,B ,Q,95.80,97.90,93.65,95.00,93.65,94.75,146,5788,554094.00,
532754,GMR INFRASTR,A ,Q,28.85,29.40,28.35,28.95,28.95,28.90,2009,585824,16869311.00,
513536,GNRL        ,B ,Q,129.00,132.00,125.00,126.90,126.10,129.65,46,1864,238299.00,
509567,GOA CARBON  ,B ,Q,77.50,81.95,77.50,81.00,81.35,79.00,405,7056,568777.00,
530317,GODAVARI DRU,T ,Q,4.76,4.76,4.76,4.76,4.76,5.00,8,1000,4760.00,
532734,GODAWARI POW,B ,Q,112.15,117.00,112.15,115.60,115.25,115.55,184,9527,1102558.00,
500163,GODFREY PH  ,B ,Q,3374.95,3599.00,3252.00,3542.95,3542.95,3333.50,327,1552,5395969.00,
532424,GODREJ CONS ,A ,Q,491.00,498.50,488.65,491.90,492.55,493.05,467,453567,222734739.00,
500164,GODREJ IND  ,A ,Q,278.50,279.70,268.20,271.05,271.05,280.80,4159,143144,39251381.00,
533150,GODREJ PROP ,B ,Q,618.60,621.95,612.30,616.20,615.05,621.80,172,3579,2210088.00,
533189,GOENKA DIAM ,B ,Q,91.90,95.25,91.00,93.65,91.25,91.95,533,84199,7915388.00,
532957,GOKAK TEXTI ,B ,Q,42.05,42.05,42.05,42.05,42.05,42.55,1,30,1261.00,
532630,GOKALDAS    ,B ,Q,80.00,80.00,77.10,78.50,79.90,80.00,4,162,12719.00,
532980,GOKUL REFOIL,B ,Q,75.00,89.10,74.60,87.60,87.60,74.25,612,27498,2374115.00,
590095,GOLDBEES    ,E ,Q,2706.80,2715.00,2701.51,2709.03,2709.03,2689.40,636,5024,13614095.00,
505576,GOLDCREST FN,B ,Q,28.00,28.00,28.00,28.00,28.00,28.15,1,300,8400.00,
530579,GOLDEN GOEN ,B ,Q,38.70,40.40,37.50,37.50,37.50,39.00,67,39450,1504580.00,
526951,GOLDEN LAMIN,B ,Q,21.85,21.85,21.70,21.75,21.75,22.80,6,1001,21789.00,
500151,GOLDEN TOB  ,T ,Q,38.25,38.25,36.80,37.00,37.00,37.40,24,3338,123627.00,
526729,GOLDIAM INT.,B ,Q,24.80,24.90,24.00,24.75,24.75,24.40,9,454,11097.00,
531439,GOLDSTONE EN,B ,Q,7.00,7.25,6.95,7.06,7.06,7.00,12,768,5371.00,
523676,GOLKUNDA DIA,T ,Q,12.50,13.10,12.50,13.10,13.10,12.50,2,505,6315.00,
530701,GOMTI FINLEA,T ,Q,54.50,54.50,54.50,54.50,54.50,51.95,1,100,5450.00,
504701,GONTER PEIP ,B ,Q,13.45,13.45,10.92,10.99,11.00,11.68,24,3218,35726.00,
530655,GOOD LUCK ST,B ,Q,19.75,19.75,19.20,19.25,19.70,19.15,11,4326,83314.00,
500166,GOODRICKE   ,B ,Q,134.90,138.00,131.00,133.50,133.50,133.65,304,17733,2411401.00,
500168,GOODYEAR (I),B ,Q,372.45,393.90,372.00,378.05,378.05,374.35,760,61796,23754905.00,
526717,GOPALA POLY.,B ,Q,1.60,1.80,1.60,1.78,1.80,1.81,6,305,488.00,
531419,GOPLEE INFOT,T ,Q,5.45,5.45,5.45,5.45,5.45,5.20,1,1,5.00,
509148,GOVIND RUBB.,T ,Q,14.20,14.20,13.03,13.03,13.03,13.71,97,36948,485419.00,
530663,GOYAL ASSO. ,T ,Q,0.54,0.56,0.54,0.56,0.56,0.31,42,75010,41703.00,
533248,GPPL        ,B ,Q,58.50,58.80,57.10,57.55,57.55,57.90,133,6300,364461.00,
533761,GPT INFRA   ,T ,Q,149.95,149.95,149.95,149.95,149.95,145.40,1,1,149.00,
532482,GRANULES (I),B ,Q,81.50,84.00,80.60,81.35,81.00,81.60,343,15920,1291359.00,
509488,GRAPHITE IN.,B ,Q,91.45,91.45,88.00,88.95,89.00,90.50,239,11460,1020971.00,
